# variable: T
# units: $^oC$
date leadtime location lat lon altitude obs fcst p0 p11 pit
20120128 16 415 49.35 -122.77 0 1.28 1.45 0.279 1.000 0.47
20120128 17 415 49.35 -122.77 0 -0.24 0.79 0.346 1.000 0.30
20120128 18 415 49.35 -122.77 0 -0.92 -0.60 0.639 1.000 0.42
20120128 19 415 49.35 -122.77 0 -2.17 -1.69 0.901 1.000 0.36
20120128 20 415 49.35 -122.77 0 -3.21 -3.35 0.996 1.000 0.55
20120128 21 415 49.35 -122.77 0 -3.81 -5.09 1.000 1.000 0.89
20120128 22 415 49.35 -122.77 0 -4.31 -7.15 1.000 1.000 1.00
20120128 23 415 49.35 -122.77 0 -5.52 -6.33 1.000 1.000 0.78
20120128 24 415 49.35 -122.77 0 -9.31 -7.59 1.000 1.000 0.18
20120129 0 415 49.35 -122.77 0 -9.31 -10.90 1.000 1.000 0.92
20120129 1 415 49.35 -122.77 0 -9.01 -11.52 1.000 1.000 0.99
20120129 2 415 49.35 -122.77 0 -8.71 -10.36 1.000 1.000 0.95
20120129 3 415 49.35 -122.77 0 -8.29 -10.41 1.000 1.000 0.98
20120129 4 415 49.35 -122.77 0 -8.22 -8.07 1.000 1.000 0.45
20120129 5 415 49.35 -122.77 0 -6.26 -7.61 1.000 1.000 0.85
20120129 6 415 49.35 -122.77 0 -5.33 -5.03 0.999 1.000 0.42
20120129 7 415 49.35 -122.77 0 -4.63 -3.70 0.962 1.000 0.33
20120129 8 415 49.35 -122.77 0 -3.29 -2.80 0.882 1.000 0.42
20120129 9 415 49.35 -122.77 0 -1.99 -0.43 0.566 1.000 0.27
20120129 10 415 49.35 -122.77 0 -1.65 -0.50 0.567 1.000 0.35
20120129 11 415 49.35 -122.77 0 -1.39 0.50 0.436 1.000 0.27
20120129 12 415 49.35 -122.77 0 -1.04 -0.56 0.572 1.000 0.44
20120129 13 415 49.35 -122.77 0 -1.30 1.19 0.346 0.999 0.20
20120129 14 415 49.35 -122.77 0 -1.38 -0.52 0.578 1.000 0.37
20120129 15 415 49.35 -122.77 0 -1.98 -1.06 0.657 1.000 0.36
20120129 16 415 49.35 -122.77 0 -3.22 -2.87 0.880 1.000 0.44
20120129 17 415 49.35 -122.77 0 -3.61 -4.52 0.989 1.000 0.68
20120129 18 415 49.35 -122.77 0 -5.26 -6.89 1.000 1.000 0.84
20120129 19 415 49.35 -122.77 0 -6.85 -7.24 1.000 1.000 0.62
20120129 20 415 49.35 -122.77 0 -7.48 -9.09 1.000 1.000 0.90
20120129 21 415 49.35 -122.77 0 -8.81 -9.47 1.000 1.000 0.74
20120129 22 415 49.35 -122.77 0 -9.57 -11.39 1.000 1.000 0.96
20120129 23 415 49.35 -122.77 0 -9.48 -11.89 1.000 1.000 0.99
20120129 24 415 49.35 -122.77 0 -3.41 -11.83 1.000 1.000 1.00
20120130 0 415 49.35 -122.77 0 -3.41 -5.60 1.000 1.000 0.97
20120130 1 415 49.35 -122.77 0 -3.46 -6.88 1.000 1.000 1.00
20120130 2 415 49.35 -122.77 0 -3.42 -4.30 1.000 1.000 0.80
20120130 3 415 49.35 -122.77 0 -2.19 -3.93 1.000 1.000 0.94
20120130 4 415 49.35 -122.77 0 -1.48 -2.16 0.981 1.000 0.74
20120130 5 415 49.35 -122.77 0 -0.49 -0.31 0.594 1.000 0.44
20120130 6 415 49.35 -122.77 0 0.44 0.82 0.294 1.000 0.40
20120130 7 415 49.35 -122.77 0 1.90 3.04 0.070 1.000 0.29
20120130 8 415 49.35 -122.77 0 2.35 3.88 0.047 0.999 0.25
20120130 9 415 49.35 -122.77 0 3.98 4.22 0.048 0.996 0.46
20120130 10 415 49.35 -122.77 0 4.36 6.03 0.020 0.954 0.29
20120130 11 415 49.35 -122.77 0 4.72 6.38 0.018 0.936 0.29
20120130 12 415 49.35 -122.77 0 4.46 5.85 0.026 0.956 0.32
20120130 13 415 49.35 -122.77 0 4.70 6.72 0.012 0.924 0.25
20120130 14 415 49.35 -122.77 0 3.96 5.41 0.019 0.984 0.29
20120130 15 415 49.35 -122.77 0 3.16 5.26 0.021 0.987 0.21
20120130 16 415 49.35 -122.77 0 2.18 3.08 0.100 1.000 0.36
20120130 17 415 49.35 -122.77 0 2.13 1.41 0.236 1.000 0.65
20120130 18 415 49.35 -122.77 0 0.92 0.46 0.390 1.000 0.61
20120130 19 415 49.35 -122.77 0 0.01 -0.83 0.742 1.000 0.74
20120130 20 415 49.35 -122.77 0 -1.65 -2.46 0.976 1.000 0.74
20120130 21 415 49.35 -122.77 0 -1.91 -3.53 1.000 1.000 0.94
20120130 22 415 49.35 -122.77 0 -2.14 -5.27 1.000 1.000 1.00
20120130 23 415 49.35 -122.77 0 -2.62 -5.57 1.000 1.000 1.00
20120130 24 415 49.35 -122.77 0 -4.67 -5.18 0.995 1.000 0.60
20120131 0 415 49.35 -122.77 0 -4.67 -7.95 1.000 1.000 1.00
20120131 1 415 49.35 -122.77 0 -5.10 -6.96 1.000 1.000 0.94
20120131 2 415 49.35 -122.77 0 -4.86 -6.18 1.000 1.000 0.90
20120131 3 415 49.35 -122.77 0 -3.61 -6.33 1.000 1.000 0.99
20120131 4 415 49.35 -122.77 0 -2.84 -2.83 0.997 1.000 0.50
20120131 5 415 49.35 -122.77 0 -2.69 -2.34 0.967 1.000 0.39
20120131 6 415 49.35 -122.77 0 -1.87 -1.21 0.793 1.000 0.33
20120131 7 415 49.35 -122.77 0 -0.47 1.11 0.293 1.000 0.22
20120131 8 415 49.35 -122.77 0 0.69 3.06 0.092 1.000 0.15
20120131 9 415 49.35 -122.77 0 1.77 4.98 0.023 0.992 0.10
20120131 10 415 49.35 -122.77 0 2.55 3.26 0.132 0.996 0.40
20120131 11 415 49.35 -122.77 0 3.43 6.00 0.023 0.952 0.20
20120131 12 415 49.35 -122.77 0 3.06 4.57 0.063 0.985 0.31
20120131 13 415 49.35 -122.77 0 2.86 4.74 0.055 0.983 0.26
20120131 14 415 49.35 -122.77 0 2.46 4.73 0.033 0.992 0.19
20120131 15 415 49.35 -122.77 0 1.03 4.32 0.046 0.995 0.10
20120131 16 415 49.35 -122.77 0 0.86 2.54 0.141 1.000 0.24
20120131 17 415 49.35 -122.77 0 0.09 0.49 0.400 1.000 0.42
20120131 18 415 49.35 -122.77 0 -1.08 0.39 0.404 1.000 0.18
20120131 19 415 49.35 -122.77 0 -2.20 -1.54 0.888 1.000 0.30
20120131 20 415 49.35 -122.77 0 -2.98 -4.28 1.000 1.000 0.86
20120131 21 415 49.35 -122.77 0 -3.31 -5.16 1.000 1.000 0.96
20120131 22 415 49.35 -122.77 0 -4.81 -6.60 1.000 1.000 0.93
20120131 23 415 49.35 -122.77 0 -5.18 -7.55 1.000 1.000 0.98
20120131 24 415 49.35 -122.77 0 -7.09 -5.93 0.991 1.000 0.32
20120201 0 415 49.35 -122.77 0 -7.09 -8.58 1.000 1.000 0.87
20120201 1 415 49.35 -122.77 0 -7.05 -8.40 1.000 1.000 0.86
20120201 2 415 49.35 -122.77 0 -6.02 -8.08 1.000 1.000 0.98
20120201 3 415 49.35 -122.77 0 -6.52 -7.47 1.000 1.000 0.78
20120201 4 415 49.35 -122.77 0 -4.73 -6.07 1.000 1.000 0.91
20120201 5 415 49.35 -122.77 0 -4.51 -5.01 1.000 1.000 0.65
20120201 6 415 49.35 -122.77 0 -3.15 -2.21 0.934 1.000 0.26
20120201 7 415 49.35 -122.77 0 -1.53 -1.26 0.733 1.000 0.45
20120201 8 415 49.35 -122.77 0 -0.86 0.09 0.485 1.000 0.34
20120201 9 415 49.35 -122.77 0 -0.84 2.81 0.133 0.999 0.07
20120201 10 415 49.35 -122.77 0 0.31 2.61 0.181 0.998 0.21
20120201 11 415 49.35 -122.77 0 0.64 3.30 0.134 0.995 0.19
20120201 12 415 49.35 -122.77 0 0.78 2.86 0.165 0.997 0.24
20120201 13 415 49.35 -122.77 0 0.87 3.53 0.115 0.995 0.18
20120201 14 415 49.35 -122.77 0 0.08 2.01 0.217 1.000 0.23
20120201 15 415 49.35 -122.77 0 -0.16 2.02 0.217 1.000 0.20
20120201 16 415 49.35 -122.77 0 -1.05 0.34 0.443 1.000 0.28
20120201 17 415 49.35 -122.77 0 -1.61 -1.33 0.759 1.000 0.44
20120201 18 415 49.35 -122.77 0 -2.80 -3.03 0.969 1.000 0.56
20120201 19 415 49.35 -122.77 0 -4.62 -3.97 0.999 1.000 0.30
20120201 20 415 49.35 -122.77 0 -5.35 -5.31 1.000 1.000 0.49
20120201 21 415 49.35 -122.77 0 -5.58 -8.14 1.000 1.000 0.99
20120201 22 415 49.35 -122.77 0 -7.06 -7.50 1.000 1.000 0.64
20120201 23 415 49.35 -122.77 0 -7.16 -8.46 1.000 1.000 0.85
20120201 24 415 49.35 -122.77 0 -8.46 -9.18 1.000 1.000 0.62
20120202 0 415 49.35 -122.77 0 -8.46 -10.20 1.000 1.000 0.91
20120202 1 415 49.35 -122.77 0 -7.99 -11.17 1.000 1.000 0.99
20120202 2 415 49.35 -122.77 0 -7.79 -9.65 1.000 1.000 0.96
20120202 3 415 49.35 -122.77 0 -6.51 -9.24 1.000 1.000 0.99
20120202 4 415 49.35 -122.77 0 -6.58 -7.11 1.000 1.000 0.70
20120202 5 415 49.35 -122.77 0 -5.02 -5.60 1.000 1.000 0.68
20120202 6 415 49.35 -122.77 0 -4.19 -2.02 0.918 1.000 0.07
20120202 7 415 49.35 -122.77 0 -2.42 -3.00 0.934 1.000 0.61
20120202 8 415 49.35 -122.77 0 -3.06 -0.57 0.600 1.000 0.14
20120202 9 415 49.35 -122.77 0 -0.93 -0.25 0.539 1.000 0.40
20120202 10 415 49.35 -122.77 0 -0.76 0.57 0.421 1.000 0.32
20120202 11 415 49.35 -122.77 0 -0.22 1.95 0.256 0.999 0.23
20120202 12 415 49.35 -122.77 0 -0.32 0.93 0.375 1.000 0.33
20120202 13 415 49.35 -122.77 0 -0.56 0.25 0.467 1.000 0.39
20120202 14 415 49.35 -122.77 0 -0.57 0.88 0.365 1.000 0.28
20120202 15 415 49.35 -122.77 0 -1.27 -0.27 0.541 1.000 0.35
20120202 16 415 49.35 -122.77 0 -2.09 -0.67 0.613 1.000 0.27
20120202 17 415 49.35 -122.77 0 -3.11 -1.37 0.770 1.000 0.18
20120202 18 415 49.35 -122.77 0 -3.71 -4.40 0.997 1.000 0.67
20120202 19 415 49.35 -122.77 0 -4.99 -6.77 1.000 1.000 0.92
20120202 20 415 49.35 -122.77 0 -5.75 -8.30 1.000 1.000 0.98
20120202 21 415 49.35 -122.77 0 -6.90 -8.04 1.000 1.000 0.84
20120202 22 415 49.35 -122.77 0 -7.34 -9.59 1.000 1.000 0.97
20120202 23 415 49.35 -122.77 0 -8.30 -9.03 1.000 1.000 0.72
20120202 24 415 49.35 -122.77 0 -5.67 -10.78 1.000 1.000 0.98
20120203 0 415 49.35 -122.77 0 -5.67 -9.14 1.000 1.000 1.00
20120203 1 415 49.35 -122.77 0 -6.00 -9.50 1.000 1.000 0.99
20120203 2 415 49.35 -122.77 0 -6.61 -8.43 1.000 1.000 0.95
20120203 3 415 49.35 -122.77 0 -6.45 -6.76 1.000 1.000 0.59
20120203 4 415 49.35 -122.77 0 -4.68 -6.33 1.000 1.000 0.95
20120203 5 415 49.35 -122.77 0 -2.97 -5.41 1.000 1.000 0.98
20120203 6 415 49.35 -122.77 0 -3.00 -3.28 0.987 1.000 0.57
20120203 7 415 49.35 -122.77 0 -1.97 -1.30 0.746 1.000 0.37
20120203 8 415 49.35 -122.77 0 -0.52 0.07 0.488 1.000 0.40
20120203 9 415 49.35 -122.77 0 -0.27 0.50 0.422 1.000 0.38
20120203 10 415 49.35 -122.77 0 1.19 3.25 0.124 0.997 0.23
20120203 11 415 49.35 -122.77 0 1.35 2.54 0.194 0.998 0.34
20120203 12 415 49.35 -122.77 0 1.82 2.43 0.199 0.999 0.42
20120203 13 415 49.35 -122.77 0 1.33 3.65 0.103 0.995 0.21
20120203 14 415 49.35 -122.77 0 -0.05 0.88 0.364 1.000 0.36
20120203 15 415 49.35 -122.77 0 0.44 2.09 0.206 1.000 0.26
20120203 16 415 49.35 -122.77 0 -0.36 0.21 0.464 1.000 0.40
20120203 17 415 49.35 -122.77 0 -0.76 -2.14 0.875 1.000 0.77
20120203 18 415 49.35 -122.77 0 -2.83 -2.97 0.971 1.000 0.54
20120203 19 415 49.35 -122.77 0 -3.30 -5.19 1.000 1.000 0.93
20120203 20 415 49.35 -122.77 0 -4.04 -6.34 1.000 1.000 0.96
20120203 21 415 49.35 -122.77 0 -5.27 -7.18 1.000 1.000 0.95
20120203 22 415 49.35 -122.77 0 -6.51 -9.04 1.000 1.000 0.98
20120203 23 415 49.35 -122.77 0 -5.92 -8.70 1.000 1.000 0.99
20120203 24 415 49.35 -122.77 0 -8.02 -9.03 1.000 1.000 0.66
20120204 0 415 49.35 -122.77 0 -8.02 -10.77 1.000 1.000 0.97
20120204 1 415 49.35 -122.77 0 -7.83 -10.32 1.000 1.000 0.95
20120204 2 415 49.35 -122.77 0 -7.96 -9.11 1.000 1.000 0.84
20120204 3 415 49.35 -122.77 0 -6.83 -8.59 1.000 1.000 0.92
20120204 4 415 49.35 -122.77 0 -6.49 -7.11 1.000 1.000 0.73
20120204 5 415 49.35 -122.77 0 -5.84 -5.52 1.000 1.000 0.40
20120204 6 415 49.35 -122.77 0 -4.83 -4.27 0.998 1.000 0.35
20120204 7 415 49.35 -122.77 0 -3.85 -3.54 0.967 1.000 0.44
20120204 8 415 49.35 -122.77 0 -2.06 -2.20 0.837 1.000 0.52
20120204 9 415 49.35 -122.77 0 -1.52 0.50 0.420 1.000 0.21
20120204 10 415 49.35 -122.77 0 -0.94 0.68 0.404 1.000 0.28
20120204 11 415 49.35 -122.77 0 -0.35 0.91 0.377 1.000 0.33
20120204 12 415 49.35 -122.77 0 -0.04 2.01 0.239 0.999 0.24
20120204 13 415 49.35 -122.77 0 0.03 2.02 0.241 0.999 0.24
20120204 14 415 49.35 -122.77 0 -0.35 0.76 0.379 1.000 0.33
20120204 15 415 49.35 -122.77 0 -1.74 0.13 0.479 1.000 0.23
20120204 16 415 49.35 -122.77 0 -3.02 -2.50 0.866 1.000 0.41
20120204 17 415 49.35 -122.77 0 -3.85 -2.22 0.886 1.000 0.19
20120204 18 415 49.35 -122.77 0 -3.91 -4.22 0.997 1.000 0.58
20120204 19 415 49.35 -122.77 0 -5.40 -6.78 1.000 1.000 0.86
20120204 20 415 49.35 -122.77 0 -6.68 -7.26 1.000 1.000 0.67
20120204 21 415 49.35 -122.77 0 -7.50 -8.53 1.000 1.000 0.80
20120204 22 415 49.35 -122.77 0 -7.84 -9.34 1.000 1.000 0.87
20120204 23 415 49.35 -122.77 0 -8.06 -11.26 1.000 1.000 0.99
20120204 24 415 49.35 -122.77 0 -8.32 -12.60 1.000 1.000 0.95
20120205 0 415 49.35 -122.77 0 -8.32 -11.67 1.000 1.000 0.99
20120205 1 415 49.35 -122.77 0 -8.58 -12.31 1.000 1.000 0.99
20120205 2 415 49.35 -122.77 0 -8.40 -10.14 1.000 1.000 0.94
20120205 3 415 49.35 -122.77 0 -7.80 -10.94 1.000 1.000 0.99
20120205 4 415 49.35 -122.77 0 -6.09 -9.48 1.000 1.000 1.00
20120205 5 415 49.35 -122.77 0 -6.60 -8.18 1.000 1.000 0.90
20120205 6 415 49.35 -122.77 0 -5.16 -5.72 1.000 1.000 0.65
20120205 7 415 49.35 -122.77 0 -4.05 -4.13 0.985 1.000 0.52
20120205 8 415 49.35 -122.77 0 -3.05 -3.43 0.940 1.000 0.57
20120205 9 415 49.35 -122.77 0 -1.58 -0.58 0.592 1.000 0.34
20120205 10 415 49.35 -122.77 0 -1.99 -0.95 0.635 1.000 0.35
20120205 11 415 49.35 -122.77 0 -1.68 0.36 0.450 1.000 0.24
20120205 12 415 49.35 -122.77 0 -0.72 -0.92 0.629 1.000 0.53
20120205 13 415 49.35 -122.77 0 -1.36 -0.34 0.548 1.000 0.36
20120205 14 415 49.35 -122.77 0 -1.23 -1.29 0.700 1.000 0.51
20120205 15 415 49.35 -122.77 0 -2.16 -2.64 0.855 1.000 0.58
20120205 16 415 49.35 -122.77 0 -3.75 -2.65 0.883 1.000 0.31
20120205 17 415 49.35 -122.77 0 -3.65 -5.32 0.998 1.000 0.82
20120205 18 415 49.35 -122.77 0 -4.50 -5.99 1.000 1.000 0.84
20120205 19 415 49.35 -122.77 0 -6.63 -7.90 1.000 1.000 0.84
20120205 20 415 49.35 -122.77 0 -6.18 -8.70 1.000 1.000 0.97
20120205 21 415 49.35 -122.77 0 -8.13 -10.36 1.000 1.000 0.97
20120205 22 415 49.35 -122.77 0 -8.62 -10.11 1.000 1.000 0.87
20120205 23 415 49.35 -122.77 0 -8.38 -11.56 1.000 1.000 0.99
20120205 24 415 49.35 -122.77 0 -7.68 -11.79 1.000 1.000 0.95
20120206 0 415 49.35 -122.77 0 -7.68 -12.05 1.000 1.000 1.00
20120206 1 415 49.35 -122.77 0 -9.05 -11.35 1.000 1.000 0.92
20120206 2 415 49.35 -122.77 0 -7.24 -10.09 1.000 1.000 0.99
20120206 3 415 49.35 -122.77 0 -7.28 -10.18 1.000 1.000 0.98
20120206 4 415 49.35 -122.77 0 -6.31 -9.04 1.000 1.000 0.99
20120206 5 415 49.35 -122.77 0 -5.59 -7.45 1.000 1.000 0.93
20120206 6 415 49.35 -122.77 0 -5.60 -5.10 1.000 1.000 0.36
20120206 7 415 49.35 -122.77 0 -3.57 -3.70 0.976 1.000 0.53
20120206 8 415 49.35 -122.77 0 -2.24 -3.22 0.931 1.000 0.68
20120206 9 415 49.35 -122.77 0 -2.15 -2.65 0.861 1.000 0.58
20120206 10 415 49.35 -122.77 0 -1.40 -2.16 0.786 1.000 0.61
20120206 11 415 49.35 -122.77 0 -0.02 0.25 0.464 1.000 0.46
20120206 12 415 49.35 -122.77 0 -0.95 -0.83 0.619 1.000 0.48
20120206 13 415 49.35 -122.77 0 -1.32 -1.10 0.653 1.000 0.47
20120206 14 415 49.35 -122.77 0 -1.39 0.12 0.480 1.000 0.27
20120206 15 415 49.35 -122.77 0 -1.64 -2.15 0.809 1.000 0.58
20120206 16 415 49.35 -122.77 0 -2.86 -2.96 0.911 1.000 0.52
20120206 17 415 49.35 -122.77 0 -3.40 -4.67 0.995 1.000 0.76
20120206 18 415 49.35 -122.77 0 -4.65 -6.56 1.000 1.000 0.90
20120206 19 415 49.35 -122.77 0 -5.95 -6.99 1.000 1.000 0.79
20120206 20 415 49.35 -122.77 0 -6.55 -8.11 1.000 1.000 0.87
20120206 21 415 49.35 -122.77 0 -7.96 -9.20 1.000 1.000 0.84
20120206 22 415 49.35 -122.77 0 -8.36 -11.00 1.000 1.000 0.98
20120206 23 415 49.35 -122.77 0 -8.68 -12.56 1.000 1.000 0.99
20120206 24 415 49.35 -122.77 0 -5.71 -13.01 1.000 1.000 1.00
20120207 0 415 49.35 -122.77 0 -5.71 -8.39 1.000 1.000 0.93
20120207 1 415 49.35 -122.77 0 -4.72 -8.76 1.000 1.000 0.99
20120207 2 415 49.35 -122.77 0 -4.59 -7.62 1.000 1.000 0.99
20120207 3 415 49.35 -122.77 0 -4.31 -6.47 1.000 1.000 0.93
20120207 4 415 49.35 -122.77 0 -2.71 -4.69 1.000 1.000 0.94
20120207 5 415 49.35 -122.77 0 -2.02 -4.11 0.999 1.000 0.95
20120207 6 415 49.35 -122.77 0 -0.93 -1.99 0.923 1.000 0.78
20120207 7 415 49.35 -122.77 0 -0.08 -0.37 0.579 1.000 0.56
20120207 8 415 49.35 -122.77 0 1.07 1.04 0.314 1.000 0.51
20120207 9 415 49.35 -122.77 0 1.58 1.84 0.222 1.000 0.46
20120207 10 415 49.35 -122.77 0 1.79 2.06 0.221 1.000 0.46
20120207 11 415 49.35 -122.77 0 3.29 3.55 0.102 0.996 0.46
20120207 12 415 49.35 -122.77 0 2.80 3.44 0.103 0.997 0.41
20120207 13 415 49.35 -122.77 0 3.40 2.86 0.150 0.998 0.58
20120207 14 415 49.35 -122.77 0 3.11 1.84 0.221 1.000 0.70
20120207 15 415 49.35 -122.77 0 2.16 1.06 0.330 1.000 0.67
20120207 16 415 49.35 -122.77 0 0.76 -0.01 0.501 1.000 0.64
20120207 17 415 49.35 -122.77 0 -0.63 -0.99 0.708 1.000 0.58
20120207 18 415 49.35 -122.77 0 -2.22 -2.49 0.948 1.000 0.57
20120207 19 415 49.35 -122.77 0 -2.05 -4.14 0.999 1.000 0.95
20120207 20 415 49.35 -122.77 0 -3.90 -6.55 1.000 1.000 0.97
20120207 21 415 49.35 -122.77 0 -4.01 -7.06 1.000 1.000 0.99
20120207 22 415 49.35 -122.77 0 -4.78 -7.36 1.000 1.000 0.97
20120207 23 415 49.35 -122.77 0 -5.13 -8.24 1.000 1.000 0.97
20120207 24 415 49.35 -122.77 0 -5.35 -8.18 0.999 1.000 0.86
20120208 0 415 49.35 -122.77 0 -5.35 -8.62 1.000 1.000 0.96
20120208 1 415 49.35 -122.77 0 -5.05 -8.93 1.000 1.000 0.98
20120208 2 415 49.35 -122.77 0 -4.43 -7.02 1.000 1.000 0.97
20120208 3 415 49.35 -122.77 0 -3.77 -7.60 1.000 1.000 0.99
20120208 4 415 49.35 -122.77 0 -3.18 -7.20 1.000 1.000 1.00
20120208 5 415 49.35 -122.77 0 -2.00 -5.08 1.000 1.000 0.99
20120208 6 415 49.35 -122.77 0 -1.22 -2.83 0.980 1.000 0.88
20120208 7 415 49.35 -122.77 0 -0.41 -1.14 0.736 1.000 0.66
20120208 8 415 49.35 -122.77 0 0.36 0.69 0.372 1.000 0.44
20120208 9 415 49.35 -122.77 0 1.56 2.41 0.154 1.000 0.36
20120208 10 415 49.35 -122.77 0 1.89 2.16 0.206 1.000 0.46
20120208 11 415 49.35 -122.77 0 3.52 4.89 0.038 0.987 0.31
20120208 12 415 49.35 -122.77 0 2.29 3.15 0.119 0.998 0.37
20120208 13 415 49.35 -122.77 0 2.79 3.96 0.072 0.995 0.33
20120208 14 415 49.35 -122.77 0 1.75 0.76 0.373 1.000 0.66
20120208 15 415 49.35 -122.77 0 2.20 1.53 0.260 1.000 0.61
20120208 16 415 49.35 -122.77 0 0.47 1.43 0.251 1.000 0.33
20120208 17 415 49.35 -122.77 0 -0.17 -1.02 0.715 1.000 0.68
20120208 18 415 49.35 -122.77 0 -0.80 -1.83 0.887 1.000 0.75
20120208 19 415 49.35 -122.77 0 -2.93 -5.00 1.000 1.000 0.94
20120208 20 415 49.35 -122.77 0 -3.85 -4.58 0.999 1.000 0.69
20120208 21 415 49.35 -122.77 0 -3.40 -7.64 1.000 1.000 1.00
20120208 22 415 49.35 -122.77 0 -5.54 -6.84 1.000 1.000 0.82
20120208 23 415 49.35 -122.77 0 -5.52 -8.54 1.000 1.000 0.96
20120208 24 415 49.35 -122.77 0 -7.83 -9.32 0.999 1.000 0.69
20120209 0 415 49.35 -122.77 0 -7.83 -11.66 1.000 1.000 0.98
20120209 1 415 49.35 -122.77 0 -7.46 -11.86 1.000 1.000 0.99
20120209 2 415 49.35 -122.77 0 -6.98 -10.81 1.000 1.000 1.00
20120209 3 415 49.35 -122.77 0 -5.89 -10.50 1.000 1.000 1.00
20120209 4 415 49.35 -122.77 0 -5.28 -8.59 1.000 1.000 0.99
20120209 5 415 49.35 -122.77 0 -4.24 -7.73 1.000 1.000 0.99
20120209 6 415 49.35 -122.77 0 -3.54 -5.83 1.000 1.000 0.95
20120209 7 415 49.35 -122.77 0 -2.25 -3.08 0.958 1.000 0.68
20120209 8 415 49.35 -122.77 0 -1.69 -1.63 0.784 1.000 0.49
20120209 9 415 49.35 -122.77 0 -0.31 -0.92 0.653 1.000 0.60
20120209 10 415 49.35 -122.77 0 -0.08 -1.43 0.710 1.000 0.70
20120209 11 415 49.35 -122.77 0 0.24 0.73 0.394 1.000 0.43
20120209 12 415 49.35 -122.77 0 0.21 0.12 0.481 1.000 0.51
20120209 13 415 49.35 -122.77 0 0.26 -0.21 0.532 1.000 0.57
20120209 14 415 49.35 -122.77 0 0.04 0.44 0.425 1.000 0.43
20120209 15 415 49.35 -122.77 0 -0.87 -1.88 0.789 1.000 0.67
20120209 16 415 49.35 -122.77 0 -1.04 -2.98 0.922 1.000 0.82
20120209 17 415 49.35 -122.77 0 -2.34 -4.06 0.989 1.000 0.83
20120209 18 415 49.35 -122.77 0 -3.62 -5.63 1.000 1.000 0.91
20120209 19 415 49.35 -122.77 0 -4.69 -7.54 1.000 1.000 0.98
20120209 20 415 49.35 -122.77 0 -5.21 -9.08 1.000 1.000 1.00
20120209 21 415 49.35 -122.77 0 -6.15 -9.65 1.000 1.000 0.99
20120209 22 415 49.35 -122.77 0 -6.97 -9.29 1.000 1.000 0.95
20120209 23 415 49.35 -122.77 0 -7.43 -11.40 1.000 1.000 0.99
20120209 24 415 49.35 -122.77 0 -5.07 -11.78 1.000 1.000 0.99
20120210 0 415 49.35 -122.77 0 -5.07 -8.93 1.000 1.000 0.97
20120210 1 415 49.35 -122.77 0 -4.11 -7.31 1.000 1.000 0.94
20120210 2 415 49.35 -122.77 0 -3.99 -8.02 1.000 1.000 1.00
20120210 3 415 49.35 -122.77 0 -4.14 -8.06 1.000 1.000 0.98
20120210 4 415 49.35 -122.77 0 -2.70 -6.57 1.000 1.000 0.99
20120210 5 415 49.35 -122.77 0 -1.76 -4.23 0.997 1.000 0.95
20120210 6 415 49.35 -122.77 0 -0.75 -2.30 0.946 1.000 0.86
20120210 7 415 49.35 -122.77 0 0.47 -0.99 0.713 1.000 0.80
20120210 8 415 49.35 -122.77 0 1.26 0.54 0.395 1.000 0.64
20120210 9 415 49.35 -122.77 0 2.85 2.98 0.097 1.000 0.48
20120210 10 415 49.35 -122.77 0 3.17 3.33 0.097 0.999 0.47
20120210 11 415 49.35 -122.77 0 3.12 3.90 0.072 0.996 0.39
20120210 12 415 49.35 -122.77 0 3.69 2.88 0.133 0.999 0.62
20120210 13 415 49.35 -122.77 0 2.86 2.52 0.169 0.999 0.55
20120210 14 415 49.35 -122.77 0 2.68 3.71 0.052 0.999 0.33
20120210 15 415 49.35 -122.77 0 2.87 1.37 0.277 1.000 0.74
20120210 16 415 49.35 -122.77 0 1.15 -0.07 0.513 1.000 0.72
20120210 17 415 49.35 -122.77 0 0.23 -2.01 0.873 1.000 0.90
20120210 18 415 49.35 -122.77 0 -0.32 -2.02 0.909 1.000 0.87
20120210 19 415 49.35 -122.77 0 -1.35 -4.29 0.999 1.000 0.98
20120210 20 415 49.35 -122.77 0 -3.28 -6.15 1.000 1.000 0.97
20120210 21 415 49.35 -122.77 0 -3.96 -6.50 1.000 1.000 0.94
20120210 22 415 49.35 -122.77 0 -4.28 -7.74 1.000 1.000 0.99
20120210 23 415 49.35 -122.77 0 -4.48 -8.32 1.000 1.000 0.98
20120210 24 415 49.35 -122.77 0 -1.55 -9.52 1.000 1.000 1.00
20120211 0 415 49.35 -122.77 0 -1.55 -5.41 0.996 1.000 0.97
20120211 1 415 49.35 -122.77 0 -1.49 -4.47 0.984 1.000 0.92
20120211 2 415 49.35 -122.77 0 -0.86 -4.68 0.997 1.000 0.99
20120211 3 415 49.35 -122.77 0 0.08 -3.49 0.965 1.000 0.97
20120211 4 415 49.35 -122.77 0 1.10 -2.46 0.927 1.000 0.98
20120211 5 415 49.35 -122.77 0 1.59 -2.25 0.924 1.000 0.99
20120211 6 415 49.35 -122.77 0 2.75 -0.32 0.588 1.000 0.98
20120211 7 415 49.35 -122.77 0 2.68 0.35 0.420 1.000 0.91
20120211 8 415 49.35 -122.77 0 5.17 2.23 0.133 1.000 0.93
20120211 9 415 49.35 -122.77 0 5.36 4.09 0.035 0.999 0.71
